ticker,buyprice,buydat,duratione,type,score,sellprice,selldate
['CNP', 11.445997999999999, '2010-03-29', 5, 'long', 0.00644680054382335, 11.659572000000001, '2010-04-06']
['XOM', 58.007202999999997, '2010-03-29', 5, 'long', 0.073171269037058284, 58.524352999999998, '2010-04-06']
['EIX', 29.452531, '2010-03-30', 5, 'long', 0.33509606929094304, 29.341584999999998, '2010-04-07']
['XRAY', 33.760508000000002, '2010-03-30', 5, 'long', 0.024337031480792692, 33.343352000000003, '2010-04-07']
['AEE', 20.038363, '2010-03-30', 5, 'long', 0.26704697562363189, 20.32254, '2010-04-07']
['EMR', 43.347275000000003, '2010-03-30', 5, 'long', 0.50877609557027981, 43.040149999999997, '2010-04-07']
['AME', 17.841711, '2010-03-30', 5, 'long', 0.18995971061671302, 18.099665000000002, '2010-04-07']
['ED', 35.561677000000003, '2010-03-30', 5, 'long', 0.31465741506526457, 35.744737999999998, '2010-04-07']
['FTI', 32.68, '2010-03-30', 5, 'long', 0.43700741224109052, 33.840000000000003, '2010-04-07']
['ES', 23.018927000000001, '2010-03-30', 5, 'long', 0.16872408124748128, 23.093368999999999, '2010-04-07']
['SCHW', 17.440170999999999, '2010-03-30', 5, 'long', 0.05076742532276457, 17.923846000000001, '2010-04-07']
['BSX', 7.25, '2010-03-30', 5, 'long', 0.31023052840896126, 7.1500000000000004, '2010-04-07']
['FCX', 33.666597000000003, '2010-03-30', 5, 'long', 0.36022454025126738, 34.580092999999998, '2010-04-07']
['ALL', 28.175788000000001, '2010-03-30', 5, 'long', 0.46393950166798259, 28.799768, '2010-04-07']
['MMM', 73.514641999999995, '2010-03-30', 5, 'long', 0.44929381177116934, 72.973840999999993, '2010-04-07']
['GAS', 30.537558000000001, '2010-03-30', 5, 'long', 0.23841319024988028, 30.387785000000001, '2010-04-07']
['CNP', 11.422267, '2010-03-30', 5, 'long', 0.053839072618900918, 11.445997999999999, '2010-04-07']
['XOM', 57.791722999999998, '2010-03-30', 5, 'long', 0.17858022009851893, 58.041674, '2010-04-07']
['DHR', 39.844154000000003, '2010-03-30', 5, 'long', 0.23421447837279974, 39.607692999999998, '2010-04-07']
['BWA', 18.694368999999998, '2010-03-31', 5, 'long', 0.02143550335836053, 18.620922, '2010-04-08']
['XRAY', 33.838120000000004, '2010-03-31', 5, 'long', 0.19079863491517957, 33.304549000000002, '2010-04-08']
['AVGO', 19.00413, '2010-03-31', 5, 'long', 0.02592553601054437, 18.578941, '2010-04-08']
['AME', 17.824521000000001, '2010-03-31', 5, 'long', 0.52200596037857583, 18.211449000000002, '2010-04-08']
['FTI', 32.314999, '2010-03-31', 5, 'long', 1.1042347158769479, 33.945, '2010-04-08']
['ETFC', 16.5, '2010-03-31', 5, 'long', 0.032147405524155827, 17.0, '2010-04-08']
['ES', 22.861772999999999, '2010-03-31', 5, 'long', 0.3461274232107332, 22.911401000000001, '2010-04-08']
['FCX', 33.618304999999999, '2010-03-31', 5, 'long', 1.0205116409113391, 34.628383999999997, '2010-04-08']
['MMM', 72.895334000000005, '2010-03-31', 5, 'long', 1.3525409541337137, 72.354526000000007, '2010-04-08']
['DO', 66.601410999999999, '2010-03-31', 5, 'long', 1.6326095080471656, 67.778802999999996, '2010-04-08']
['DHR', 39.366304, '2010-03-31', 5, 'long', 0.80781556957648792, 39.336742999999998, '2010-04-08']
['ADM', 25.801189999999998, '2010-04-01', 5, 'long', 0.18609956374693581, 25.047806000000001, '2010-04-09']
['BWA', 19.203592, '2010-04-01', 5, 'long', 0.4528555225701193, 18.699263999999999, '2010-04-09']
['CHK', 21.108661000000001, '2010-04-01', 5, 'long', 0.10348587028075773, 21.493727, '2010-04-09']
['APC', 71.264992000000007, '2010-04-01', 5, 'long', 0.83978363301185155, 70.296384000000003, '2010-04-09']
['AES', 10.703372999999999, '2010-04-01', 5, 'long', 0.14025369195886928, 10.684429, '2010-04-09']
['BEN', 34.214754999999997, '2010-04-01', 5, 'long', 0.0097008924568502408, 34.573065999999997, '2010-04-09']
['CME', 51.231808000000001, '2010-04-01', 5, 'long', 0.125124754887044, 50.012343999999999, '2010-04-09']
['AVGO', 18.948671000000001, '2010-04-01', 5, 'long', 0.066254619743203236, 18.495752, '2010-04-09']
['AMP', 41.210011000000002, '2010-04-01', 5, 'long', 0.284190535162816, 41.201087000000001, '2010-04-09']
['ETFC', 16.600000999999999, '2010-04-01', 5, 'long', 0.28305229424579609, 17.100000999999999, '2010-04-09']
['MO', 15.607493, '2010-04-01', 5, 'long', 0.021084908818655546, 15.682421, '2010-04-09']
['DO', 68.251262999999994, '2010-04-01', 5, 'long', 5.1270361959913542, 68.033782000000002, '2010-04-09']
['ESV', 38.153664999999997, '2010-04-01', 5, 'long', 0.049257283519118733, 38.210597999999997, '2010-04-09']
['EOG', 47.244377999999998, '2010-04-05', 5, 'long', 1.1697601034653591, 51.791476000000003, '2010-04-12']
['BK', 28.415797999999999, '2010-04-05', 5, 'long', 0.076343104238221215, 29.353971000000001, '2010-04-12']
['EXC', 34.351654000000003, '2010-04-05', 5, 'long', 0.17711114297674091, 34.490918000000001, '2010-04-12']
['ADM', 25.225072000000001, '2010-04-05', 5, 'long', 0.20928722472961869, 25.145302999999998, '2010-04-12']
['CHK', 21.511227999999999, '2010-04-05', 5, 'long', 0.8526511614544523, 21.292448, '2010-04-12']
['EQT', 41.049351999999999, '2010-04-05', 5, 'long', 0.29418323881485797, 42.595343, '2010-04-12']
['APC', 71.677372000000005, '2010-04-05', 5, 'long', 2.6108556343591838, 69.922365999999997, '2010-04-12']
['APA', 100.970198, '2010-04-05', 5, 'long', 1.2440937206209686, 101.825799, '2010-04-12']
['AES', 10.987534, '2010-04-05', 5, 'long', 0.54470026572717822, 10.684429, '2010-04-12']
['BEN', 34.467683000000001, '2010-04-05', 5, 'long', 0.24877894411165524, 34.645328999999997, '2010-04-12']
['CMI', 59.657685999999998, '2010-04-05', 5, 'long', 0.60514955035692175, 59.203186000000002, '2010-04-12']
['DOW', 26.245092, '2010-04-05', 5, 'long', 0.32460362961594758, 26.033370000000001, '2010-04-12']
['AMP', 41.272494000000002, '2010-04-05', 5, 'long', 0.73050395294078108, 41.700927999999998, '2010-04-12']
['AFL', 48.236815, '2010-04-05', 5, 'long', 0.046491831166981967, 48.271568000000002, '2010-04-12']
['FTR', 4.6259490000000003, '2010-04-05', 5, 'long', 0.014884251871468034, 4.5524240000000002, '2010-04-12']
['MO', 15.674928, '2010-04-05', 5, 'long', 0.11638080346587021, 15.809799, '2010-04-12']
['DVN', 62.472743000000001, '2010-04-05', 5, 'long', 1.0483968053922954, 62.57499, '2010-04-12']
['SCHW', 17.561088999999999, '2010-04-05', 5, 'long', 0.054459780370467725, 18.184284000000002, '2010-04-12']
['FAST', 21.975759, '2010-04-05', 5, 'long', 0.1492199326699204, 22.948529000000001, '2010-04-12']
['CL', 37.548371000000003, '2010-04-05', 5, 'long', 0.015586639442472627, 37.184376999999998, '2010-04-12']
['BBBY', 45.099997999999999, '2010-04-05', 5, 'long', 0.046294727564028193, 45.770000000000003, '2010-04-12']
['AIV', 16.707573, '2010-04-05', 5, 'long', 0.14747114130530736, 16.982737, '2010-04-12']
['CAM', 45.5, '2010-04-05', 5, 'long', 1.2255584091684337, 45.659999999999997, '2010-04-12']
['CVC', 15.264891, '2010-04-05', 5, 'long', 0.25424547438623035, 15.79505, '2010-04-12']
['ESV', 38.666069, '2010-04-05', 5, 'long', 1.2699419026520666, 38.405800999999997, '2010-04-12']
['FIS', 21.869575000000001, '2010-04-05', 5, 'long', 0.084118221139246385, 22.760149999999999, '2010-04-12']
['EOG', 47.055923, '2010-04-06', 5, 'long', 2.9409088596659463, 51.888119000000003, '2010-04-13']
['BK', 28.596215999999998, '2010-04-06', 5, 'long', 0.27456058355386759, 29.290825000000002, '2010-04-13']
['EXC', 34.877761, '2010-04-06', 5, 'long', 0.78043336150092157, 34.475444000000003, '2010-04-13']
['FITB', 12.814798, '2010-04-06', 5, 'long', 0.22393869487193507, 12.796938000000001, '2010-04-13']
['EQT', 41.153683000000001, '2010-04-06', 5, 'long', 1.4812593527005289, 42.377198, '2010-04-13']
['T', 19.443328999999999, '2010-04-06', 5, 'long', 0.0039942990776631326, 19.676138999999999, '2010-04-13']
['XRAY', 33.818716999999999, '2010-04-06', 5, 'long', 0.08887681118578894, 33.818716999999999, '2010-04-13']
['APA', 101.28391999999999, '2010-04-06', 5, 'long', 4.3263739863415598, 101.521586, '2010-04-13']
['APD', 64.962332000000004, '2010-04-06', 5, 'long', 0.14577113059719737, 65.240879000000007, '2010-04-13']
['CMI', 59.194101000000003, '2010-04-06', 5, 'long', 1.6977334865722113, 60.048555999999998, '2010-04-13']
['CMG', 122.16999800000001, '2010-04-06', 5, 'long', 1.1523106359372015, 125.540001, '2010-04-13']
['CMA', 37.310153, '2010-04-06', 5, 'long', 0.64954493383598155, 38.018282999999997, '2010-04-13']
['CMS', 12.929403000000001, '2010-04-06', 5, 'long', 0.060764159657308692, 12.872766, '2010-04-13']
['DOW', 26.389064000000001, '2010-04-06', 5, 'long', 0.96261891826984636, 25.914805999999999, '2010-04-13']
['AFL', 48.619093999999997, '2010-04-06', 5, 'long', 0.49472121302301453, 48.193373999999999, '2010-04-13']
['FTR', 4.6198220000000001, '2010-04-06', 5, 'long', 0.048507581696114979, 4.7729990000000004, '2010-04-13']
['EW', 51.215000000000003, '2010-04-06', 5, 'long', 0.090751747666739213, 52.264999000000003, '2010-04-13']
['AVB', 78.475555, '2010-04-06', 5, 'long', 0.49832951432562744, 79.426569999999998, '2010-04-13']
['COP', 32.401933, '2010-04-06', 5, 'long', 0.19470648061134588, 33.842694999999999, '2010-04-13']
['DVN', 61.803489999999996, '2010-04-06', 5, 'long', 2.7775667438351075, 61.766309, '2010-04-13']
['DVA', 31.985001, '2010-04-06', 5, 'long', 0.00051271587393975082, 33.115001999999997, '2010-04-13']
['COST', 52.366726, '2010-04-06', 5, 'long', 0.23812139465580429, 50.797589000000002, '2010-04-13']
['COG', 9.6210109999999993, '2010-04-06', 5, 'long', 0.12347258091845026, 9.9788060000000005, '2010-04-13']
['SCHW', 17.895941000000001, '2010-04-06', 5, 'long', 0.32745502160100526, 18.240093999999999, '2010-04-13']
['DG', 26.771242000000001, '2010-04-06', 5, 'long', 0.62514011559995541, 26.791066000000001, '2010-04-13']
['FAST', 22.143782999999999, '2010-04-06', 5, 'long', 0.45403271951709279, 23.434913000000002, '2010-04-13']
['DD', 30.901405, '2010-04-06', 5, 'long', 0.072273848641399852, 30.742159999999998, '2010-04-13']
['DTE', 37.087853000000003, '2010-04-06', 5, 'long', 0.28914389954829112, 36.728783, '2010-04-13']
['BBT', 28.951383, '2010-04-06', 5, 'long', 0.16680416236180484, 29.064135, '2010-04-13']
['FMC', 30.270966999999999, '2010-04-06', 5, 'long', 0.21711464305336925, 30.735202000000001, '2010-04-13']
['XEC', 60.413257999999999, '2010-04-06', 5, 'long', 1.0702367408073039, 60.364818999999997, '2010-04-13']
['AIV', 17.343888, '2010-04-06', 5, 'long', 0.79128268060409201, 17.558859999999999, '2010-04-13']
['CAM', 45.650002000000001, '2010-04-06', 5, 'long', 3.2554930966141269, 44.520000000000003, '2010-04-13']
['CVC', 15.405046, '2010-04-06', 5, 'long', 0.72330412036327862, 15.868176999999999, '2010-04-13']
['DUK', 38.334547999999998, '2010-04-06', 5, 'long', 0.017354070955236119, 37.570171999999999, '2010-04-13']
['ESS', 81.537093999999996, '2010-04-06', 5, 'long', 0.92634466635406909, 85.469558000000006, '2010-04-13']
['BHI', 46.864142999999999, '2010-04-06', 5, 'long', 1.1543522482239421, 45.258822000000002, '2010-04-13']
['FIS', 21.943024000000001, '2010-04-06', 5, 'long', 0.24901318422310559, 22.649975999999999, '2010-04-13']
['DRI', 38.057102999999998, '2010-04-07', 5, 'long', 0.23982271697343904, 38.861068000000003, '2010-04-14']
['FITB', 12.770147, '2010-04-07', 5, 'long', 0.56963689133633677, 13.341678, '2010-04-14']
['CMG', 122.470001, '2010-04-07', 5, 'long', 4.1031213254171597, 125.970001, '2010-04-14']
['CMA', 37.512475999999999, '2010-04-07', 5, 'long', 1.924900640996591, 39.020699999999998, '2010-04-14']
['CMS', 12.897038999999999, '2010-04-07', 5, 'long', 0.1894663296952529, 12.880857000000001, '2010-04-14']
['ETN', 33.456437000000001, '2010-04-07', 5, 'long', 0.029493057564331515, 34.083426000000003, '2010-04-14']
['C', 43.349125000000001, '2010-04-07', 5, 'long', 0.057294570080504315, 49.016328000000001, '2010-04-14']
['EW', 51.5, '2010-04-07', 5, 'long', 0.3998629755780545, 52.165000999999997, '2010-04-14']
['CBS', 13.570074999999999, '2010-04-07', 5, 'long', 0.023120584349372919, 14.620419, '2010-04-14']
['AVB', 77.269807999999998, '2010-04-07', 5, 'long', 1.5294587457308708, 79.647343000000006, '2010-04-14']
['COP', 32.164850000000001, '2010-04-07', 5, 'long', 0.43422311798035995, 34.584356, '2010-04-14']
['DVA', 32.305, '2010-04-07', 5, 'long', 0.18835263052652018, 32.604999999999997, '2010-04-14']
['COST', 52.349761999999998, '2010-04-07', 5, 'long', 0.87751837718222347, 50.568579, '2010-04-14']
['COG', 9.4211379999999991, '2010-04-07', 5, 'long', 0.30307657052199222, 9.9960789999999999, '2010-04-14']
['DG', 26.315308000000002, '2010-04-07', 5, 'long', 1.3873045001724593, 27.276734000000001, '2010-04-14']
['DD', 30.885480000000001, '2010-04-07', 5, 'long', 0.17826091735888916, 30.949175, '2010-04-14']
['DTE', 36.800597000000003, '2010-04-07', 5, 'long', 0.65577071070767046, 36.696868000000002, '2010-04-14']
['BBT', 28.812612999999999, '2010-04-07', 5, 'long', 0.34175965497852978, 29.966156999999999, '2010-04-14']
['FMC', 30.395399999999999, '2010-04-07', 5, 'long', 0.69187628970849602, 30.725628, '2010-04-14']
['XEC', 59.241031999999997, '2010-04-07', 5, 'long', 2.1973358351505299, 61.614545999999997, '2010-04-14']
['AIG', 32.191079999999999, '2010-04-07', 5, 'long', 1.1379454294866473, 32.231634999999997, '2010-04-14']
['ESS', 80.619799999999998, '2010-04-07', 5, 'long', 2.4948715269457722, 84.356917999999993, '2010-04-14']
['CNX', 42.695149999999998, '2010-04-07', 5, 'long', 0.71468512632996095, 42.638472999999998, '2010-04-14']
['BHI', 46.000463000000003, '2010-04-07', 5, 'long', 2.5883334766264992, 46.253934999999998, '2010-04-14']
['DRI', 38.048901000000001, '2010-04-08', 5, 'long', 0.69010778767149716, 38.491900000000001, '2010-04-15']
['AMZN', 140.96000699999999, '2010-04-08', 5, 'long', 2.0712640115392134, 145.820007, '2010-04-15']
['ETN', 33.477761000000001, '2010-04-08', 5, 'long', 0.16071706241811512, 34.258299000000001, '2010-04-15']
['C', 44.442798000000003, '2010-04-08', 5, 'long', 0.7801171005034977, 47.823231999999997, '2010-04-15']
['CBS', 14.067113000000001, '2010-04-08', 5, 'long', 0.31374966978506835, 14.920517, '2010-04-15']
['GPS', 22.115151000000001, '2010-04-08', 5, 'long', 0.15358753390894986, 22.789667999999999, '2010-04-15']
['ADSK', 31.09, '2010-04-08', 5, 'long', 0.25491325558073274, 31.879999000000002, '2010-04-15']
['BBBY', 46.479999999999997, '2010-04-08', 5, 'long', 0.71341419860168909, 45.799999, '2010-04-15']
['CF', 17.163504, '2010-04-08', 5, 'long', 0.038922903348501237, 16.882135999999999, '2010-04-15']
['AIG', 30.487849000000001, '2010-04-08', 5, 'long', 2.3627797979509726, 32.426288999999997, '2010-04-15']
['CNX', 42.477896000000001, '2010-04-08', 5, 'long', 1.9454846923509947, 41.920591999999999, '2010-04-15']
['EQIX', 96.122979000000001, '2010-04-08', 5, 'long', 0.65986178274554663, 94.773917999999995, '2010-04-15']
['EQR', 35.376747999999999, '2010-04-09', 5, 'long', 0.24152309071257427, 34.668368999999998, '2010-04-16']
['T', 19.856379, '2010-04-09', 5, 'long', 0.18481410521577368, 19.473369999999999, '2010-04-16']
['AMZN', 140.05999800000001, '2010-04-09', 5, 'long', 5.2703330801810715, 142.16999799999999, '2010-04-16']
['APH', 20.942343999999999, '2010-04-09', 5, 'long', 0.05533802864277762, 21.193846000000001, '2010-04-16']
['APD', 65.597769999999997, '2010-04-09', 5, 'long', 0.32839532091881862, 66.180976000000001, '2010-04-16']
['BEN', 34.573065999999997, '2010-04-09', 5, 'long', 0.02867742781517002, 35.666082000000003, '2010-04-16']
['MO', 15.682421, '2010-04-09', 5, 'long', 0.020127528146832718, 15.637465000000001, '2010-04-16']
['GPS', 22.348984000000002, '2010-04-09', 5, 'long', 0.5861657317802571, 22.483886999999999, '2010-04-16']
['DOV', 35.568702999999999, '2010-04-09', 5, 'long', 0.076922902223970802, 35.390934000000001, '2010-04-16']
['ADSK', 31.129999000000002, '2010-04-09', 5, 'long', 0.65978624212989612, 31.549999, '2010-04-16']
['BBBY', 45.509998000000003, '2010-04-09', 5, 'long', 1.3440448948012511, 45.330002, '2010-04-16']
['CF', 17.426116, '2010-04-09', 5, 'long', 0.28701574795292029, 16.882135999999999, '2010-04-16']
['ABC', 27.391876, '2010-04-09', 5, 'long', 0.12437757969802243, 27.772964000000002, '2010-04-16']
['EQIX', 96.849401, '2010-04-09', 5, 'long', 2.107726336754979, 93.981465999999998, '2010-04-16']
['EQR', 35.393613999999999, '2010-04-12', 5, 'long', 0.71486782803646864, 34.702101999999996, '2010-04-19']
['T', 19.811318, '2010-04-12', 5, 'long', 0.45081602338090621, 19.811318, '2010-04-19']
['APH', 21.029402000000001, '2010-04-12', 5, 'long', 0.26213514853773956, 21.290578, '2010-04-19']
['APD', 65.580357000000006, '2010-04-12', 5, 'long', 0.90144282477872339, 66.024293, '2010-04-19']
['BEN', 34.645328999999997, '2010-04-12', 5, 'long', 0.10638063206758996, 35.897939000000001, '2010-04-19']
['MO', 15.809799, '2010-04-12', 5, 'long', 0.1081303397938167, 15.682421, '2010-04-19']
['ACN', 38.166432, '2010-04-12', 5, 'long', 0.33200711102603209, 38.286878999999999, '2010-04-19']
['DOV', 35.420566000000001, '2010-04-12', 5, 'long', 0.19280717287161497, 35.368718000000001, '2010-04-19']
['EMC', 18.478912000000001, '2010-04-12', 5, 'long', 0.025183309332278636, 18.556028000000001, '2010-04-19']
['CVS', 34.229719000000003, '2010-04-12', 5, 'long', 0.048563950384881593, 34.276000000000003, '2010-04-19']
['ABC', 27.271042999999999, '2010-04-12', 5, 'long', 0.25662132704576512, 27.717195, '2010-04-19']
['AMP', 42.477463999999998, '2010-04-13', 5, 'long', 0.40639332300846753, 43.245075999999997, '2010-04-20']
['FTR', 4.7729990000000004, '2010-04-13', 5, 'long', 0.088299673849286386, 4.809761, '2010-04-20']
['ALTR', 23.959083, '2010-04-13', 5, 'long', 0.23407396179043238, 24.918565000000001, '2010-04-20']
['FOSL', 40.759998000000003, '2010-04-13', 5, 'long', 0.46870144130991953, 40.270000000000003, '2010-04-20']
['ACN', 38.193015000000003, '2010-04-13', 5, 'long', 0.91145874024713658, 39.037773999999999, '2010-04-20']
['EMC', 18.334320000000002, '2010-04-13', 5, 'long', 0.18953008049110975, 18.710260000000002, '2010-04-20']
['CVS', 34.414845, '2010-04-13', 5, 'long', 0.22643319730404521, 34.433357999999998, '2010-04-20']
['ADI', 25.427966000000001, '2010-04-13', 5, 'long', 0.16678341099156574, 26.256209999999999, '2010-04-20']
['CHRW', 50.231568000000003, '2010-04-13', 5, 'long', 0.16149642850918866, 52.282018000000001, '2010-04-20']
['CTSH', 26.965, '2010-04-14', 5, 'long', 0.37612505450251765, 26.385000000000002, '2010-04-21']
['XRAY', 34.138857999999999, '2010-04-14', 5, 'long', 0.18148378094485751, 34.206766000000002, '2010-04-21']
['BRCM', 33.391112999999997, '2010-04-14', 5, 'long', 0.38886759538194315, 32.951509000000001, '2010-04-21']
