ticker,buyprice,buydate,duration,score,sellprice,selldate
['AAPL', 102.25, '2014-08-28', 6, 30.124353300448174, 98.360000999999997, '2014-09-08']
['AAPL', 102.5, '2014-08-29', 6, 27.849467779848297, 97.989998, '2014-09-09']
['AAPL', 103.300003, '2014-09-02', 6, 25.889174570549667, 101.0, '2014-09-10']
['DISCK', 43.139999000000003, '2014-09-03', 6, 25.741004445467453, 39.919998, '2014-09-11']
['DISCK', 43.029998999999997, '2014-09-04', 6, 27.840575341865161, 38.799999, '2014-09-12']
['DISCA', 43.439999, '2014-09-05', 6, 26.297192472378345, 39.349997999999999, '2014-09-15']
['DISCK', 42.630001, '2014-09-05', 6, 28.94817864945081, 38.529998999999997, '2014-09-15']
['DISCA', 42.439999, '2014-09-08', 6, 26.676511450714592, 39.459999000000003, '2014-09-16']
['DISCK', 42.159999999999997, '2014-09-08', 6, 29.144537271134169, 38.970001000000003, '2014-09-16']
['DISCA', 40.909999999999997, '2014-09-09', 6, 25.281810164341483, 39.950001, '2014-09-17']
['DISCK', 40.25, '2014-09-09', 6, 27.404572120930386, 39.349997999999999, '2014-09-17']
['DISCK', 40.32, '2014-09-10', 6, 25.603213117798092, 39.419998, '2014-09-18']
['SIAL', 135.770004, '2014-09-24', 6, 28.04226302897516, 135.449997, '2014-10-02']
['SIAL', 135.46000699999999, '2014-09-25', 6, 28.965082634010063, 136.08000200000001, '2014-10-03']
['SIAL', 136.770004, '2014-09-26', 6, 28.103299621062785, 135.720001, '2014-10-06']
['SIAL', 136.279999, '2014-09-29', 6, 25.838920001502743, 135.75, '2014-10-07']
['AAL', 39.909999999999997, '2014-10-27', 6, 25.993595198961753, 42.700001, '2014-11-04']
['AAL', 40.240001999999997, '2014-10-28', 6, 25.773464833638709, 42.25, '2014-11-05']
['NFX', 32.610000999999997, '2014-10-31', 6, 25.650644131164036, 33.259998000000003, '2014-11-10']
['NFX', 31.690000999999999, '2014-11-03', 6, 25.862683582255961, 33.619999, '2014-11-11']
['APH', 50.400002000000001, '2014-11-03', 6, 29.658927758445579, 50.810001, '2014-11-11']
['APH', 49.979999999999997, '2014-11-04', 6, 33.891195656879582, 51.270000000000003, '2014-11-12']
['APH', 50.619999, '2014-11-05', 6, 37.097964856384976, 50.709999000000003, '2014-11-13']
['APH', 51.040000999999997, '2014-11-06', 6, 39.665232253187106, 50.860000999999997, '2014-11-14']
['APH', 50.959999000000003, '2014-11-07', 6, 41.276998105597755, 50.830002, '2014-11-17']
['APH', 50.68, '2014-11-10', 6, 41.798303508675573, 51.549999, '2014-11-18']
['APH', 50.810001, '2014-11-11', 6, 41.597747871006412, 51.529998999999997, '2014-11-19']
['APH', 51.270000000000003, '2014-11-12', 6, 41.213582412115223, 51.349997999999999, '2014-11-20']
['APH', 50.709999000000003, '2014-11-13', 6, 40.331453847451222, 52.049999, '2014-11-21']
['APH', 50.860000999999997, '2014-11-14', 6, 38.919543289829029, 52.450001, '2014-11-24']
['BHI', 65.230002999999996, '2014-11-17', 6, 26.799241677491597, 63.200001, '2014-11-25']
['APH', 50.830002, '2014-11-17', 6, 37.42716535943196, 52.610000999999997, '2014-11-25']
['BHI', 63.549999, '2014-11-18', 6, 29.669140754752025, 62.580002, '2014-11-26']
['APH', 51.549999, '2014-11-18', 6, 36.195961201786488, 52.979999999999997, '2014-11-26']
['BHI', 63.509998000000003, '2014-11-19', 6, 29.606737053580023, 57.0, '2014-11-28']
['APH', 51.529998999999997, '2014-11-19', 6, 35.032110262701359, 53.630001, '2014-11-28']
['BHI', 64.410004000000001, '2014-11-20', 6, 28.595326160353032, 56.509998000000003, '2014-12-01']
['APH', 51.349997999999999, '2014-11-20', 6, 33.460778537952322, 52.939999, '2014-12-01']
['BHI', 65.830001999999993, '2014-11-21', 6, 27.547150531378307, 56.75, '2014-12-02']
['APH', 52.049999, '2014-11-21', 6, 32.114101077137065, 53.200001, '2014-12-02']
['BHI', 64.720000999999996, '2014-11-24', 6, 25.143105137594841, 57.529998999999997, '2014-12-03']
['APH', 52.450001, '2014-11-24', 6, 31.070188686439959, 53.700001, '2014-12-03']
['APH', 52.610000999999997, '2014-11-25', 6, 29.915917403103506, 53.689999, '2014-12-04']
['APH', 52.979999999999997, '2014-11-26', 6, 28.731207230634734, 53.720001000000003, '2014-12-05']
['APH', 53.630001, '2014-11-28', 6, 27.785482436462015, 53.599997999999999, '2014-12-08']
['APH', 52.939999, '2014-12-01', 6, 26.127265073762359, 53.880001, '2014-12-09']
['DO', 39.0, '2014-12-19', 6, 25.47399241098741, 38.080002, '2014-12-30']
['RIG', 19.139999, '2014-12-23', 6, 27.918727056355838, 18.120000999999998, '2015-01-02']
['RIG', 18.77, '2014-12-24', 6, 28.581557738727646, 16.84, '2015-01-05']
['RIG', 18.889999, '2014-12-26', 6, 28.469728992005891, 16.459999, '2015-01-06']
['RIG', 18.790001, '2014-12-29', 6, 27.848760546619111, 16.299999, '2015-01-07']
['RIG', 18.68, '2014-12-30', 6, 26.647208904581852, 16.27, '2015-01-08']
['NFLX', 437.45999899999998, '2015-01-23', 6, 29.978557135038223, 441.06998800000002, '2015-02-02']
['NFLX', 446.55999400000002, '2015-01-26', 6, 32.505856388701773, 456.91999099999998, '2015-02-03']
['NFLX', 454.17002100000002, '2015-01-27', 6, 33.187007476032704, 448.70997599999998, '2015-02-04']
['NFLX', 442.46000700000002, '2015-01-28', 6, 31.196840257522748, 448.90998100000002, '2015-02-05']
['NFLX', 443.80001099999998, '2015-01-29', 6, 27.619666048044433, 444.35999700000002, '2015-02-06']
['HAR', 131.020004, '2015-02-02', 6, 28.885200645989048, 132.58000200000001, '2015-02-10']
